OTU_ID	Kingdom	Phylum	Class	Order	Family	Genus	Species
OTU2128	Fungi	Ascomycota	Sordariomycetes	Hypocreales	NA	NA	NA
OTU3588	Fungi	Basidiomycota	Agaricomycetes	Polyporales	NA	NA	NA
OTU4006	Fungi	NA	NA	NA	NA	NA	NA
OTU156	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Psathyrella	Psathyrella sulcatotuberculosa 
OTU714	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Trimorphomycetaceae	Saitozyma	NA
OTU479	Fungi	NA	NA	NA	NA	NA	NA
OTU361	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Funneliformis	Funneliformis mosseae 
OTU232	Fungi	NA	NA	NA	NA	NA	NA
OTU3074	Fungi	NA	NA	NA	NA	NA	NA
OTU2117	Fungi	Ascomycota	Sordariomycetes	Xylariales	Diatrypaceae	Peroneutypa	Peroneutypa scoparia 
OTU632	Fungi	Chytridiomycota	NA	NA	NA	NA	NA
OTU962	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Dioszegia	Dioszegia athyri 
OTU1531	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus niger 
OTU1086	Fungi	NA	NA	NA	NA	NA	NA
OTU2234	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymosphaeriaceae	Paraphaeosphaeria	Paraphaeosphaeria michotii 
OTU473	Fungi	Ascomycota	Sordariomycetes	Coniochaetales	Coniochaetaceae	Coniochaeta	Coniochaeta canina 
OTU885	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	NA	NA
OTU706	Fungi	Basidiomycota	Microbotryomycetes	NA	Chrysozymaceae	Fellozyma	Fellozyma inositophila 
OTU3610	Fungi	Ascomycota	NA	NA	NA	NA	NA
OTU2950	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Funneliformis	Funneliformis mosseae 
OTU1225	Fungi	Mucoromycota	Endogonomycetes	Endogonales	NA	NA	NA
OTU1485	Fungi	NA	NA	NA	NA	NA	NA
OTU544	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Typhulaceae	Typhula	Typhula variabilis 
OTU1033	Fungi	Glomeromycota	Paraglomeromycetes	Paraglomerales	Paraglomeraceae	Paraglomus	Paraglomus laccatum 
OTU355	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Dioszegia	NA
OTU216	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Bolbitiaceae	Conocybe	Conocybe moseri 
OTU979	Fungi	Ascomycota	Orbiliomycetes	Orbiliales	NA	NA	NA
OTU607	Fungi	Ascomycota	Sordariomycetes	Sordariales	NA	NA	NA
OTU1799	Fungi	NA	NA	NA	NA	NA	NA
OTU888	Fungi	Basidiomycota	Tremellomycetes	Cystofilobasidiales	Mrakiaceae	Udeniomyces	Udeniomyces pyricola 
OTU4007	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	NA	NA	NA
OTU1573	Fungi	NA	NA	NA	NA	NA	NA
OTU862	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Irpicaceae	Irpex	Irpex hydnoides 
OTU1329	Fungi	Chytridiomycota	NA	NA	NA	NA	NA
OTU950	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	NA	NA	NA
OTU1209	Fungi	Ascomycota	NA	NA	NA	NA	NA
OTU3288	Fungi	Ascomycota	Orbiliomycetes	Orbiliales	Orbiliaceae	NA	NA
OTU1010	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Diversisporaceae	Diversispora	NA
OTU2821	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Piskurozymaceae	Solicoccozyma	Solicoccozyma terricola 
OTU344	Fungi	Ascomycota	NA	NA	NA	NA	NA
OTU204	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	NA	NA
OTU1197	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	NA	NA
OTU1989	Fungi	Mucoromycota	Endogonomycetes	Endogonales	NA	NA	NA
OTU413	Fungi	Ascomycota	NA	NA	NA	NA	NA
OTU341	Fungi	Ascomycota	Orbiliomycetes	Orbiliales	Orbiliaceae	NA	NA
OTU333	Fungi	Basidiomycota	Agaricomycetes	NA	NA	NA	NA
OTU98	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Mycosphaerellaceae	Septoria	Septoria cretae 
OTU3355	Fungi	Blastocladiomycota	Blastocladiomycetes	Blastocladiales	Catenariaceae	NA	NA
OTU1637	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Polyporaceae	Trametes	Trametes versicolor 
OTU1361	Fungi	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae	NA	NA
OTU497	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Marasmiaceae	Marasmius	NA
OTU757	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	NA
OTU897	Fungi	Basidiomycota	Agaricomycetes	NA	NA	NA	NA
OTU236	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Coprinellus	NA
OTU174	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	NA	NA
OTU747	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Exserohilum	Exserohilum turcicum 
OTU434	Fungi	Ascomycota	Leotiomycetes	Helotiales	NA	NA	NA
OTU927	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus collinsii 
OTU405	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Entolomataceae	Clitopilus	Clitopilus scyphoides 
OTU3311	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Funneliformis	Funneliformis mosseae 
OTU911	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Leucoagaricus	Leucoagaricus leucothites 
OTU1567	Fungi	Ascomycota	Leotiomycetes	Helotiales	NA	NA	NA
OTU935	Fungi	Basidiomycota	Agaricomycetes	Auriculariales	NA	NA	NA
OTU2465	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	Ceratobasidium	Ceratobasidium ramicola 
OTU589	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	NA	NA
OTU3470	Fungi	NA	NA	NA	NA	NA	NA
OTU2658	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	NA
OTU1494	Fungi	Basidiomycota	Tremellomycetes	NA	NA	NA	NA
OTU1872	Fungi	Ascomycota	Sordariomycetes	Sordariales	NA	NA	NA
OTU2189	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	NA	NA
OTU658	Fungi	NA	NA	NA	NA	NA	NA
OTU1805	Fungi	NA	NA	NA	NA	NA	NA
OTU929	Fungi	Chytridiomycota	NA	NA	NA	NA	NA
OTU1718	Fungi	Basidiomycota	Agaricomycetes	NA	NA	NA	NA
OTU1650	Fungi	NA	NA	NA	NA	NA	NA
OTU887	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	NA	NA	NA
OTU1463	Fungi	Chytridiomycota	Spizellomycetes	Spizellomycetales	NA	NA	NA
OTU701	Fungi	Ascomycota	Pezizomycetes	Pezizales	NA	NA	NA
OTU875	Fungi	Mucoromycota	Endogonomycetes	Endogonales	NA	NA	NA
OTU420	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	NA
OTU2647	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Ganodermataceae	Truncospora	Truncospora arizonica 
OTU3459	Fungi	Basidiomycota	Agaricomycetes	NA	NA	NA	NA
OTU1627	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Vishniacozyma	NA
OTU2649	Fungi	Kickxellomycota	Kickxellomycetes	Kickxellales	Kickxellaceae	Ramicandelaber	NA
OTU398	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Parasola	Parasola schroeteri 
OTU1538	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	Schizothecium	NA
OTU2824	Fungi	Ascomycota	Sordariomycetes	Hypocreales	NA	NA	NA
OTU437	Fungi	Ascomycota	Leotiomycetes	Helotiales	NA	NA	NA
OTU1476	Fungi	Mucoromycota	Endogonomycetes	Endogonales	NA	NA	NA
OTU2912	Fungi	Basidiomycota	Tremellomycetes	NA	NA	NA	NA
OTU1952	Fungi	Basidiomycota	Agaricomycetes	NA	NA	NA	NA
OTU1068	Fungi	Ascomycota	Sordariomycetes	Sordariales	NA	NA	NA
OTU754	Fungi	Ascomycota	Sordariomycetes	Hypocreales	NA	NA	NA
OTU3270	Fungi	Ascomycota	NA	NA	NA	NA	NA
OTU1857	Fungi	Mucoromycota	Endogonomycetes	Endogonales	NA	NA	NA
OTU1963	Fungi	Mucoromycota	Endogonomycetes	Endogonales	NA	NA	NA
OTU843	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Septoglomus	NA
OTU1633	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Coprinopsis	Coprinopsis strossmayeri 
OTU3651	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Vishniacozyma	NA
OTU190	Fungi	Basidiomycota	Microbotryomycetes	NA	NA	Curvibasidium	Curvibasidium pallidicorallinum 
OTU568	Fungi	Basidiomycota	Agaricomycetes	Sebacinales	NA	NA	NA
OTU3879	Fungi	Ascomycota	Sordariomycetes	NA	NA	NA	NA
OTU3309	Fungi	NA	NA	NA	NA	NA	NA
OTU3823	Fungi	Basidiomycota	Agaricomycetes	Sebacinales	NA	NA	NA
OTU3283	Fungi	Ascomycota	Sordariomycetes	Hypocreales	NA	Acremonium	NA
OTU1297	Fungi	Ascomycota	Sordariomycetes	Coniochaetales	Coniochaetaceae	Coniochaeta	NA
OTU2143	Fungi	Ascomycota	Dothideomycetes	Sporadotrichida	NA	NA	NA
OTU1739	Fungi	NA	NA	NA	NA	NA	NA
OTU802	Fungi	Ascomycota	NA	NA	NA	NA	NA
OTU3815	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	NA
OTU876	Fungi	Ascomycota	Leotiomycetes	NA	NA	NA	NA
OTU2627	Fungi	Basidiomycota	Agaricomycetes	Sebacinales	NA	NA	NA
OTU1472	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	NA	NA	NA
OTU1793	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	NA	NA
OTU3585	Fungi	Basidiomycota	Agaricomycetes	Sebacinales	NA	NA	NA
OTU869	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	NA	NA
OTU2396	Fungi	Basidiomycota	NA	NA	NA	NA	NA
OTU1320	Fungi	NA	NA	NA	NA	NA	NA
OTU974	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Bulleribasidium	NA
OTU3715	Fungi	Basidiomycota	Tremellomycetes	Cystofilobasidiales	Mrakiaceae	Tausonia	Tausonia pullulans 
OTU727	Fungi	Basidiomycota	Agaricomycetes	NA	NA	NA	NA
OTU641	Fungi	Ascomycota	NA	NA	NA	NA	NA
OTU1755	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	NA	NA
OTU1119	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Entolomataceae	Entoloma	NA
OTU1429	Fungi	Ascomycota	Laboulbeniomycetes	Pyxidiophorales	NA	NA	NA
OTU1587	Fungi	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae	NA	NA
OTU321	Fungi	Ascomycota	NA	NA	NA	NA	NA
OTU1157	Fungi	Mucoromycota	Endogonomycetes	Endogonales	NA	NA	NA
OTU2894	Fungi	Ascomycota	Sordariomycetes	Microascales	Microascaceae	Pseudallescheria	Pseudallescheria boydii 
OTU446	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Coniothyriaceae	Coniothyrium	NA
OTU3804	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Cladosporiaceae	Cladosporium	NA
OTU3255	Fungi	Kickxellomycota	Kickxellomycetes	Kickxellales	Kickxellaceae	Ramicandelaber	NA
OTU2003	Fungi	Ascomycota	NA	NA	NA	NA	NA
OTU789	Fungi	Ascomycota	Sordariomycetes	Glomerellales	Glomerellaceae	Colletotrichum	Colletotrichum graminicola 
OTU1594	Fungi	NA	NA	NA	NA	NA	NA
OTU646	Fungi	Ascomycota	Leotiomycetes	Helotiales	NA	Chalara	NA
OTU3598	Fungi	Mucoromycota	Endogonomycetes	Endogonales	NA	NA	NA
OTU487	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pezizaceae	Peziza	NA
OTU3388	Fungi	Basidiomycota	Agaricomycetes	Sebacinales	NA	NA	NA
OTU830	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	NA
OTU745	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Arthrodermataceae	Trichophyton	Trichophyton ajelloi 
OTU513	Fungi	Basidiomycota	Pucciniomycetes	Platygloeales	Eocronartiaceae	Eocronartium	NA
OTU886	Fungi	NA	NA	NA	NA	NA	NA
OTU877	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Entolomataceae	Entoloma	Entoloma sericeum 
OTU2787	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	NA
OTU3413	Fungi	NA	NA	NA	NA	NA	NA
OTU3462	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Marasmiaceae	Marasmius	NA
OTU1572	Fungi	Chytridiomycota	Spizellomycetes	Spizellomycetales	NA	NA	NA
OTU730	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	NA	NA
OTU2082	Fungi	Basidiomycota	Tremellomycetes	Cystofilobasidiales	Mrakiaceae	Mrakia	NA
OTU947	Fungi	Ascomycota	NA	NA	NA	NA	NA
OTU1585	Fungi	Chytridiomycota	Rhizophlyctidales	Rhizophlyctidaceae	Rhizophlyctis	Rhizophlyctis rosea 	NA
OTU820	Fungi	Basidiomycota	Microbotryomycetes	Sporidiobolales	Sporidiobolaceae	Rhodotorula	Rhodotorula taiwanensis 
OTU1497	Fungi	Basidiomycota	Tremellomycetes	NA	NA	NA	NA
OTU378	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Psathyrella	Psathyrella trinitatensis 
OTU893	Fungi	Ascomycota	NA	NA	NA	NA	NA
OTU1319	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Amorosiaceae	Angustimassarina	Angustimassarina acerina 
OTU3984	Fungi	NA	NA	NA	NA	NA	NA
OTU1338	Fungi	NA	NA	NA	NA	NA	NA
OTU2028	Fungi	NA	NA	NA	NA	NA	NA
OTU575	Fungi	Ascomycota	Leotiomycetes	NA	NA	NA	NA
OTU2198	Fungi	Basidiomycota	Agaricomycetes	Agaricales	NA	Granulobasidium	Granulobasidium vellereum 
OTU1678	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Bipolaris	NA
OTU1362	Fungi	Chytridiomycota	Chytridiomycetes	Chytridiales	NA	NA	NA
OTU735	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Vishniacozyma	Vishniacozyma globispora 
OTU835	Fungi	Ascomycota	Sordariomycetes	Hypocreales	NA	NA	NA
OTU1075	Fungi	NA	NA	NA	NA	NA	NA
OTU2122	Fungi	Ascomycota	NA	NA	NA	NA	NA
OTU1241	Fungi	Basidiomycota	Agaricostilbomycetes	Agaricostilbales	Chionosphaeraceae	Kurtzmanomyces	Kurtzmanomyces tardus 
OTU1298	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Diversisporaceae	Diversispora	NA
OTU2684	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	NA
OTU1894	Fungi	Ascomycota	Sordariomycetes	Coniochaetales	Coniochaetaceae	Coniochaeta	NA
OTU2158	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	NA	NA
OTU1661	Fungi	NA	NA	NA	NA	NA	NA
OTU1539	Fungi	NA	NA	NA	NA	NA	NA
OTU2283	Fungi	NA	NA	NA	NA	NA	NA
OTU1056	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Dissoconiaceae	Dissoconium	Dissoconium aciculare 
OTU1039	Fungi	Ascomycota	Orbiliomycetes	Orbiliales	NA	NA	NA
OTU1364	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Rhizophagus	NA
OTU312	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Typhulaceae	Typhula	Typhula incarnata 
OTU839	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Strophariaceae	Tubaria	Tubaria furfuracea 
OTU1910	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Coprinus	Coprinus cortinatus 
OTU3634	Fungi	Ascomycota	Orbiliomycetes	Orbiliales	NA	NA	NA
OTU1942	Fungi	NA	NA	NA	NA	NA	NA
OTU3176	Fungi	NA	NA	NA	NA	NA	NA
OTU2257	Fungi	Chytridiomycota	Spizellomycetes	Spizellomycetales	NA	NA	NA
OTU700	Fungi	Ascomycota	Pezizomycetes	Pezizales	Ascobolaceae	NA	NA
OTU711	Fungi	Basidiomycota	Agaricomycetes	Auriculariales	Auriculariaceae	Auricularia	NA
OTU1921	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Phaeohelotium	NA
OTU581	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	NA
OTU850	Fungi	NA	NA	NA	NA	NA	NA
OTU3690	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Psathyrella	NA
OTU924	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Diversisporaceae	NA	NA
OTU3577	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	NA
OTU4055	Fungi	NA	NA	NA	NA	NA	NA
OTU811	Fungi	Basidiomycota	NA	NA	NA	NA	NA
OTU1534	Fungi	Ascomycota	Sordariomycetes	Conioscyphales	Conioscyphaceae	Conioscypha	NA
OTU610	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pezizaceae	NA	NA
OTU1912	Fungi	Ascomycota	NA	NA	NA	NA	NA
OTU1151	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Psathyrella	NA
OTU1644	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	NA	NA
OTU678	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	NA
OTU2035	Fungi	Mucoromycota	Endogonomycetes	Endogonales	NA	NA	NA
OTU3035	Fungi	Ascomycota	Sordariomycetes	Annulatascales	NA	NA	NA
OTU3599	Fungi	Chytridiomycota	Gs14	NA	NA	NA	NA
OTU3320	Fungi	Mucoromycota	Endogonomycetes	Endogonales	NA	NA	NA
OTU2662	Fungi	Mucoromycota	Endogonomycetes	Endogonales	NA	NA	NA
OTU2669	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	NA	NA
OTU1148	Fungi	Chytridiomycota	NA	NA	NA	NA	NA
OTU1675	Fungi	Ascomycota	Dothideomycetes	Tubeufiales	Tubeufiaceae	NA	NA
OTU3286	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	NA	NA
OTU3405	Fungi	Basidiomycota	Agaricomycetes	Auriculariales	NA	NA	NA
OTU1165	Fungi	Ascomycota	Orbiliomycetes	Orbiliales	NA	NA	NA
OTU2449	Fungi	Mucoromycota	Endogonomycetes	Endogonales	NA	NA	NA
OTU3159	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Rhizophagus	NA
OTU1544	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	NA	NA
OTU3711	Fungi	Chytridiomycota	NA	NA	NA	NA	NA
OTU2880	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	NA
OTU2932	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	NA	NA
OTU1314	Fungi	NA	NA	NA	NA	NA	NA
OTU703	Fungi	NA	NA	NA	NA	NA	NA
OTU2577	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Hymenochaetaceae	Hymenochaetopsis	NA
OTU3080	Fungi	Ascomycota	Sordariomycetes	NA	NA	NA	NA
OTU1373	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	NA	NA
OTU1913	Fungi	NA	NA	NA	NA	NA	NA
OTU1387	Fungi	NA	NA	NA	NA	NA	NA
OTU4028	Fungi	NA	NA	NA	NA	NA	NA
OTU1384	Fungi	Mucoromycota	Endogonomycetes	Endogonales	NA	NA	NA
OTU3710	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Claroideoglomeraceae	Claroideoglomus	NA
OTU240	Fungi	Ascomycota	Leotiomycetes	Helotiales	Dermateaceae	Scleropezicula	NA
OTU295	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Psathyrella	Psathyrella sublatispora 
OTU3122	Fungi	Ascomycota	Leotiomycetes	Helotiales	NA	NA	NA
OTU1016	Fungi	Ascomycota	Sordariomycetes	Hypocreales	NA	NA	NA
OTU675	Fungi	Basidiomycota	Agaricomycetes	Auriculariales	NA	NA	NA
OTU1355	Fungi	NA	NA	NA	NA	NA	NA
OTU3342	Fungi	Ascomycota	Leotiomycetes	Helotiales	NA	NA	NA
OTU870	Fungi	Basidiomycota	Agaricomycetes	Agaricales	NA	NA	NA
OTU3807	Fungi	NA	NA	NA	NA	NA	NA
OTU2715	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Rhizophagus	NA
OTU2319	Fungi	Ascomycota	Sordariomycetes	Microascales	Microascaceae	NA	NA
OTU3424	Fungi	Basidiomycota	NA	NA	NA	NA	NA
OTU557	Fungi	Ascomycota	NA	NA	NA	NA	NA
OTU2794	Fungi	NA	NA	NA	NA	NA	NA
OTU1436	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Hyphodermataceae	Hyphoderma	NA
OTU3110	Fungi	Basidiomycota	Microbotryomycetes	NA	NA	NA	NA
OTU1031	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pezizaceae	NA	NA
OTU685	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Filobasidiaceae	Filobasidium	Filobasidium wieringae 
OTU3670	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	NA	NA
OTU2164	Fungi	NA	NA	NA	NA	NA	NA
OTU1359	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Rhynchogastremataceae	Papiliotrema	NA
OTU1104	Fungi	Ascomycota	NA	NA	NA	NA	NA
OTU1321	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Curvularia	Curvularia americana 
OTU1081	Fungi	Ascomycota	Pezizomycetes	Pezizales	Ascobolaceae	Ascobolus	NA
OTU1966	Fungi	Ascomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Aspergillus	NA
OTU1345	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	NA	NA
OTU3224	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	NA	NA
OTU1332	Fungi	Chytridiomycota	Spizellomycetes	Spizellomycetales	NA	NA	NA
OTU1073	Fungi	Mucoromycota	Endogonomycetes	Endogonales	NA	NA	NA
OTU2762	Fungi	Chytridiomycota	Spizellomycetes	Spizellomycetales	Powellomycetaceae	NA	NA
OTU1830	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	NA	NA
OTU490	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Filobasidiaceae	Filobasidium	NA
OTU2255	Fungi	Basidiomycota	Agaricomycetes	NA	NA	NA	NA
OTU3468	Fungi	NA	NA	NA	NA	NA	NA
OTU2264	Fungi	Basidiomycota	NA	NA	NA	NA	NA
OTU270	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	NA
OTU2514	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	NA	NA
OTU847	Fungi	Basidiomycota	Agaricomycetes	NA	NA	NA	NA
OTU230	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	NA	Candida	Candida railenensis 
OTU3680	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Typhulaceae	Typhula	Typhula phacorrhiza 
OTU1903	Fungi	Ascomycota	Leotiomycetes	Helotiales	NA	NA	NA
OTU866	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	NA	NA	NA
OTU3957	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	NA	NA
OTU1962	Fungi	Ascomycota	Sordariomycetes	Hypocreales	NA	NA	NA
OTU1777	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pezizaceae	Peziza	Peziza varia 
OTU3088	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	NA	NA
OTU857	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	NA	NA
OTU1284	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Dominikia	NA
OTU3277	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Coprinellus	NA
OTU752	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	NA	NA
OTU777	Fungi	Basidiomycota	Agaricomycetes	Auriculariales	NA	NA	NA
OTU2619	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Strophariaceae	NA	NA
OTU2861	Fungi	Ascomycota	Sordariomycetes	Hypocreales	NA	NA	NA
OTU2582	Fungi	NA	NA	NA	NA	NA	NA
OTU1504	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	NA	NA
OTU1687	Fungi	NA	NA	NA	NA	NA	NA
OTU2071	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Parasola	Parasola hercules 
OTU1159	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Curvularia	Curvularia intermedia 
OTU914	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Diversisporaceae	Diversispora	NA
OTU1648	Fungi	NA	NA	NA	NA	NA	NA
OTU1679	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Meruliaceae	Phlebia	Phlebia queletii 
OTU673	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Kotlabaea	NA
OTU3522	Fungi	NA	NA	NA	NA	NA	NA
OTU1455	Fungi	Ascomycota	Dothideomycetes	Pleosporales	NA	NA	NA
OTU1797	Fungi	Basidiomycota	Microbotryomycetes	Kriegeriales	NA	NA	NA
OTU2300	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Funneliformis	NA
OTU3271	Fungi	Ascomycota	NA	NA	NA	NA	NA
OTU2650	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Funneliformis	NA
OTU1914	Fungi	Ascomycota	Orbiliomycetes	Orbiliales	Orbiliaceae	Dactylella	Dactylella rhopalota 
OTU712	Fungi	NA	NA	NA	NA	NA	NA
OTU2949	Fungi	Ascomycota	NA	NA	NA	NA	NA
OTU1863	Fungi	Ascomycota	NA	NA	NA	NA	NA
